"Datum";"kWh";"kW";"Status";
"17.12.2025 08:45";0,029;0,116;"VALID";
"17.12.2025 09:00";0,04;0,16;"VALID";
"17.12.2025 09:15";0,049;0,196;"VALID";
"17.12.2025 09:30";0,03;0,12;"VALID";
"17.12.2025 09:45";0,028;0,112;"VALID";
"17.12.2025 10:00";0,023;0,092;"VALID";
"17.12.2025 10:15";0,029;0,116;"VALID";
"17.12.2025 10:30";0,03;0,12;"VALID";
"17.12.2025 10:45";0,029;0,116;"VALID";
"17.12.2025 11:00";0,022;0,088;"VALID";
"17.12.2025 11:15";0,028;0,112;"VALID";
"17.12.2025 11:30";0,03;0,12;"VALID";
"17.12.2025 11:45";0,029;0,116;"VALID";
"17.12.2025 12:00";0,022;0,088;"VALID";
"17.12.2025 12:15";0,027;0,108;"VALID";
"17.12.2025 12:30";0,03;0,12;"VALID";
"17.12.2025 12:45";0,029;0,116;"VALID";
"17.12.2025 13:00";0,023;0,092;"VALID";
"17.12.2025 13:15";0,025;0,1;"VALID";
"17.12.2025 13:30";0,031;0,124;"VALID";
"17.12.2025 13:45";0,029;0,116;"VALID";
"17.12.2025 14:00";0,023;0,092;"VALID";
"17.12.2025 14:15";0,025;0,1;"VALID";
"17.12.2025 14:30";0,031;0,124;"VALID";
"17.12.2025 14:45";0,029;0,116;"VALID";
"17.12.2025 15:00";0,024;0,096;"VALID";
"17.12.2025 15:15";0,024;0,096;"VALID";
"17.12.2025 15:30";0,03;0,12;"VALID";
"17.12.2025 15:45";0,03;0,12;"VALID";
"17.12.2025 16:00";0,025;0,1;"VALID";
"17.12.2025 16:15";0,023;0,092;"VALID";
"17.12.2025 16:30";0,03;0,12;"VALID";
"17.12.2025 16:45";0,03;0,12;"VALID";
"17.12.2025 17:00";0,025;0,1;"VALID";
"17.12.2025 17:15";0,072;0,288;"VALID";
"17.12.2025 17:30";0,086;0,344;"VALID";
"17.12.2025 17:45";0,088;0,352;"VALID";
"17.12.2025 18:00";0,084;0,336;"VALID";
"17.12.2025 18:15";0,08;0,32;"VALID";
"17.12.2025 18:30";0,128;0,512;"VALID";
"17.12.2025 18:45";0,101;0,404;"VALID";
"17.12.2025 19:00";0,099;0,396;"VALID";
"17.12.2025 19:15";0,134;0,536;"VALID";
"17.12.2025 19:30";0,098;0,392;"VALID";
"17.12.2025 19:45";0,1;0,4;"VALID";
"17.12.2025 20:00";0,099;0,396;"VALID";
"17.12.2025 20:15";0,099;0,396;"VALID";
"17.12.2025 20:30";0,096;0,384;"VALID";
"17.12.2025 20:45";0,087;0,348;"VALID";
"17.12.2025 21:00";0,061;0,244;"VALID";
"17.12.2025 21:15";0,062;0,248;"VALID";
"17.12.2025 21:30";0,071;0,284;"VALID";
"17.12.2025 21:45";0,133;0,532;"VALID";
"17.12.2025 22:00";0,137;0,548;"VALID";
"17.12.2025 22:15";0,133;0,532;"VALID";
"17.12.2025 22:30";0,142;0,568;"VALID";
"17.12.2025 22:45";0,147;0,588;"VALID";
"17.12.2025 23:00";0,15;0,6;"VALID";
"17.12.2025 23:15";0,159;0,636;"VALID";
"17.12.2025 23:30";0,156;0,624;"VALID";
"17.12.2025 23:45";0,096;0,384;"VALID";
"18.12.2025 00:00";0,033;0,132;"VALID";
"18.12.2025 00:15";0,035;0,14;"VALID";
"18.12.2025 00:30";0,034;0,136;"VALID";
"18.12.2025 00:45";0,029;0,116;"VALID";
"18.12.2025 01:00";0,027;0,108;"VALID";
"18.12.2025 01:15";0,034;0,136;"VALID";
"18.12.2025 01:30";0,032;0,128;"VALID";
"18.12.2025 01:45";0,027;0,108;"VALID";
"18.12.2025 02:00";0,025;0,1;"VALID";
"18.12.2025 02:15";0,031;0,124;"VALID";
"18.12.2025 02:30";0,032;0,128;"VALID";
"18.12.2025 02:45";0,027;0,108;"VALID";
"18.12.2025 03:00";0,024;0,096;"VALID";
"18.12.2025 03:15";0,031;0,124;"VALID";
"18.12.2025 03:30";0,031;0,124;"VALID";
"18.12.2025 03:45";0,028;0,112;"VALID";
"18.12.2025 04:00";0,023;0,092;"VALID";
"18.12.2025 04:15";0,028;0,112;"VALID";
"18.12.2025 04:30";0,031;0,124;"VALID";
"18.12.2025 04:45";0,029;0,116;"VALID";
"18.12.2025 05:00";0,022;0,088;"VALID";
"18.12.2025 05:15";0,027;0,108;"VALID";
"18.12.2025 05:30";0,031;0,124;"VALID";
"18.12.2025 05:45";0,03;0,12;"VALID";
"18.12.2025 06:00";0,022;0,088;"VALID";
"18.12.2025 06:15";0,026;0,104;"VALID";
"18.12.2025 06:30";0,031;0,124;"VALID";
"18.12.2025 06:45";0,03;0,12;"VALID";
"18.12.2025 07:00";0,025;0,1;"VALID";
"18.12.2025 07:15";0,025;0,1;"VALID";
"18.12.2025 07:30";0,031;0,124;"VALID";
"18.12.2025 07:45";0,031;0,124;"VALID";
"18.12.2025 08:00";0,092;0,368;"VALID";
"18.12.2025 08:15";0,025;0,1;"VALID";
"18.12.2025 08:30";0,031;0,124;"VALID";
"18.12.2025 08:45";0,034;0,136;"VALID";
"18.12.2025 09:00";0,037;0,148;"VALID";
"18.12.2025 09:15";0,026;0,104;"VALID";
"18.12.2025 09:30";0,029;0,116;"VALID";
"18.12.2025 09:45";0,03;0,12;"VALID";
"18.12.2025 10:00";0,028;0,112;"VALID";
"18.12.2025 10:15";0,022;0,088;"VALID";
"18.12.2025 10:30";0,028;0,112;"VALID";
"18.12.2025 10:45";0,03;0,12;"VALID";
"18.12.2025 11:00";0,029;0,116;"VALID";
"18.12.2025 11:15";0,022;0,088;"VALID";
"18.12.2025 11:30";0,027;0,108;"VALID";
"18.12.2025 11:45";0,03;0,12;"VALID";
"18.12.2025 12:00";0,029;0,116;"VALID";
"18.12.2025 12:15";0,023;0,092;"VALID";
"18.12.2025 12:30";0,025;0,1;"VALID";
"18.12.2025 12:45";0,03;0,12;"VALID";
"18.12.2025 13:00";0,03;0,12;"VALID";
"18.12.2025 13:15";0,024;0,096;"VALID";
"18.12.2025 13:30";0,024;0,096;"VALID";
"18.12.2025 13:45";0,03;0,12;"VALID";
"18.12.2025 14:00";0,03;0,12;"VALID";
"18.12.2025 14:15";0,025;0,1;"VALID";
"18.12.2025 14:30";0,023;0,092;"VALID";
"18.12.2025 14:45";0,03;0,12;"VALID";
"18.12.2025 15:00";0,03;0,12;"VALID";
"18.12.2025 15:15";0,026;0,104;"VALID";
"18.12.2025 15:30";0,022;0,088;"VALID";
"18.12.2025 15:45";0,03;0,12;"VALID";
"18.12.2025 16:00";0,03;0,12;"VALID";
"18.12.2025 16:15";0,027;0,108;"VALID";
"18.12.2025 16:30";0,022;0,088;"VALID";
"18.12.2025 16:45";0,029;0,116;"VALID";
"18.12.2025 17:00";0,03;0,12;"VALID";
"18.12.2025 17:15";0,028;0,112;"VALID";
"18.12.2025 17:30";0,023;0,092;"VALID";
"18.12.2025 17:45";0,028;0,112;"VALID";
"18.12.2025 18:00";0,031;0,124;"VALID";
"18.12.2025 18:15";0,03;0,12;"VALID";
"18.12.2025 18:30";0,022;0,088;"VALID";
"18.12.2025 18:45";0,027;0,108;"VALID";
"18.12.2025 19:00";0,031;0,124;"VALID";
"18.12.2025 19:15";0,03;0,12;"VALID";
"18.12.2025 19:30";0,022;0,088;"VALID";
"18.12.2025 19:45";0,026;0,104;"VALID";
"18.12.2025 20:00";0,031;0,124;"VALID";
"18.12.2025 20:15";0,03;0,12;"VALID";
"18.12.2025 20:30";0,029;0,116;"VALID";
"18.12.2025 20:45";0,059;0,236;"VALID";
"18.12.2025 21:00";0,328;1,312;"VALID";
"18.12.2025 21:15";0,107;0,428;"VALID";
"18.12.2025 21:30";0,317;1,268;"VALID";
"18.12.2025 21:45";0,489;1,956;"VALID";
"18.12.2025 22:00";0,312;1,248;"VALID";
"18.12.2025 22:15";0,324;1,296;"VALID";
"18.12.2025 22:30";0,323;1,292;"VALID";
"18.12.2025 22:45";0,287;1,148;"VALID";
"18.12.2025 23:00";0,32;1,28;"VALID";
"18.12.2025 23:15";0,269;1,076;"VALID";
"18.12.2025 23:30";0,196;0,784;"VALID";
"18.12.2025 23:45";0,076;0,304;"VALID";
"19.12.2025 00:00";0,153;0,612;"VALID";
"19.12.2025 00:15";0,189;0,756;"VALID";
"19.12.2025 00:30";0,191;0,764;"VALID";
"19.12.2025 00:45";0,071;0,284;"VALID";
"19.12.2025 01:00";0,04;0,16;"VALID";
"19.12.2025 01:15";0,035;0,14;"VALID";
"19.12.2025 01:30";0,03;0,12;"VALID";
"19.12.2025 01:45";0,024;0,096;"VALID";
"19.12.2025 02:00";0,027;0,108;"VALID";
"19.12.2025 02:15";0,031;0,124;"VALID";
"19.12.2025 02:30";0,029;0,116;"VALID";
"19.12.2025 02:45";0,023;0,092;"VALID";
"19.12.2025 03:00";0,026;0,104;"VALID";
"19.12.2025 03:15";0,03;0,12;"VALID";
"19.12.2025 03:30";0,03;0,12;"VALID";
"19.12.2025 03:45";0,024;0,096;"VALID";
"19.12.2025 04:00";0,024;0,096;"VALID";
"19.12.2025 04:15";0,031;0,124;"VALID";
"19.12.2025 04:30";0,03;0,12;"VALID";
"19.12.2025 04:45";0,024;0,096;"VALID";
"19.12.2025 05:00";0,024;0,096;"VALID";
"19.12.2025 05:15";0,03;0,12;"VALID";
"19.12.2025 05:30";0,03;0,12;"VALID";
"19.12.2025 05:45";0,026;0,104;"VALID";
"19.12.2025 06:00";0,023;0,092;"VALID";
"19.12.2025 06:15";0,031;0,124;"VALID";
"19.12.2025 06:30";0,031;0,124;"VALID";
"19.12.2025 06:45";0,046;0,184;"VALID";
"19.12.2025 07:00";0,058;0,232;"VALID";
"19.12.2025 07:15";0,034;0,136;"VALID";
"19.12.2025 07:30";0,055;0,22;"VALID";
"19.12.2025 07:45";0,093;0,372;"VALID";
"19.12.2025 08:00";0,033;0,132;"VALID";
"19.12.2025 08:15";0,028;0,112;"VALID";
"19.12.2025 08:30";0,025;0,1;"VALID";
"19.12.2025 08:45";0,035;0,14;"VALID";
"19.12.2025 09:00";0,05;0,2;"VALID";
"19.12.2025 09:15";0,045;0,18;"VALID";
"19.12.2025 09:30";0,027;0,108;"VALID";
"19.12.2025 09:45";0,028;0,112;"VALID";
"19.12.2025 10:00";0,032;0,128;"VALID";
"19.12.2025 10:15";0,03;0,12;"VALID";
"19.12.2025 10:30";0,023;0,092;"VALID";
"19.12.2025 10:45";0,03;0,12;"VALID";
"19.12.2025 11:00";0,032;0,128;"VALID";
"19.12.2025 11:15";0,03;0,12;"VALID";
"19.12.2025 11:30";0,024;0,096;"VALID";
"19.12.2025 11:45";0,028;0,112;"VALID";
"19.12.2025 12:00";0,032;0,128;"VALID";
"19.12.2025 12:15";0,03;0,12;"VALID";
"19.12.2025 12:30";0,023;0,092;"VALID";
"19.12.2025 12:45";0,027;0,108;"VALID";
"19.12.2025 13:00";0,035;0,14;"VALID";
"19.12.2025 13:15";0,076;0,304;"VALID";
"19.12.2025 13:30";0,065;0,26;"VALID";
"19.12.2025 13:45";0,068;0,272;"VALID";
"19.12.2025 14:00";0,073;0,292;"VALID";
"19.12.2025 14:15";0,072;0,288;"VALID";
"19.12.2025 14:30";0,066;0,264;"VALID";
"19.12.2025 14:45";0,067;0,268;"VALID";
"19.12.2025 15:00";0,073;0,292;"VALID";
"19.12.2025 15:15";0,072;0,288;"VALID";
"19.12.2025 15:30";0,07;0,28;"VALID";
"19.12.2025 15:45";0,048;0,192;"VALID";
"19.12.2025 16:00";0,069;0,276;"VALID";
"19.12.2025 16:15";0,08;0,32;"VALID";
"19.12.2025 16:30";0,076;0,304;"VALID";
"19.12.2025 16:45";0,072;0,288;"VALID";
"19.12.2025 17:00";0,082;0,328;"VALID";
"19.12.2025 17:15";0,06;0,24;"VALID";
"19.12.2025 17:30";0,049;0,196;"VALID";
"19.12.2025 17:45";0,137;0,548;"VALID";
"19.12.2025 18:00";0,209;0,836;"VALID";
"19.12.2025 18:15";0,229;0,916;"VALID";
"19.12.2025 18:30";0,109;0,436;"VALID";
"19.12.2025 18:45";0,153;0,612;"VALID";
"19.12.2025 19:00";0,149;0,596;"VALID";
"19.12.2025 19:15";0,122;0,488;"VALID";
"19.12.2025 19:30";0,124;0,496;"VALID";
"19.12.2025 19:45";0,112;0,448;"VALID";
"19.12.2025 20:00";0,089;0,356;"VALID";
"19.12.2025 20:15";0,07;0,28;"VALID";
"19.12.2025 20:30";0,063;0,252;"VALID";
"19.12.2025 20:45";0,069;0,276;"VALID";
"19.12.2025 21:00";0,075;0,3;"VALID";
"19.12.2025 21:15";0,07;0,28;"VALID";
"19.12.2025 21:30";0,076;0,304;"VALID";
"19.12.2025 21:45";0,141;0,564;"VALID";
"19.12.2025 22:00";0,155;0,62;"VALID";
"19.12.2025 22:15";0,153;0,612;"VALID";
"19.12.2025 22:30";0,213;0,852;"VALID";
"19.12.2025 22:45";0,148;0,592;"VALID";
"19.12.2025 23:00";0,113;0,452;"VALID";
"19.12.2025 23:15";0,067;0,268;"VALID";
"19.12.2025 23:30";0,026;0,104;"VALID";
"19.12.2025 23:45";0,023;0,092;"VALID";
"20.12.2025 00:00";0,031;0,124;"VALID";
"20.12.2025 00:15";0,032;0,128;"VALID";
"20.12.2025 00:30";0,028;0,112;"VALID";
"20.12.2025 00:45";0,023;0,092;"VALID";
"20.12.2025 01:00";0,029;0,116;"VALID";
"20.12.2025 01:15";0,031;0,124;"VALID";
"20.12.2025 01:30";0,03;0,12;"VALID";
"20.12.2025 01:45";0,023;0,092;"VALID";
"20.12.2025 02:00";0,027;0,108;"VALID";
"20.12.2025 02:15";0,031;0,124;"VALID";
"20.12.2025 02:30";0,031;0,124;"VALID";
"20.12.2025 02:45";0,023;0,092;"VALID";
"20.12.2025 03:00";0,026;0,104;"VALID";
"20.12.2025 03:15";0,031;0,124;"VALID";
"20.12.2025 03:30";0,031;0,124;"VALID";
"20.12.2025 03:45";0,025;0,1;"VALID";
"20.12.2025 04:00";0,024;0,096;"VALID";
"20.12.2025 04:15";0,031;0,124;"VALID";
"20.12.2025 04:30";0,031;0,124;"VALID";
"20.12.2025 04:45";0,026;0,104;"VALID";
"20.12.2025 05:00";0,023;0,092;"VALID";
"20.12.2025 05:15";0,031;0,124;"VALID";
"20.12.2025 05:30";0,03;0,12;"VALID";
"20.12.2025 05:45";0,028;0,112;"VALID";
"20.12.2025 06:00";0,023;0,092;"VALID";
"20.12.2025 06:15";0,029;0,116;"VALID";
"20.12.2025 06:30";0,031;0,124;"VALID";
"20.12.2025 06:45";0,029;0,116;"VALID";
"20.12.2025 07:00";0,023;0,092;"VALID";
"20.12.2025 07:15";0,028;0,112;"VALID";
"20.12.2025 07:30";0,031;0,124;"VALID";
"20.12.2025 07:45";0,03;0,12;"VALID";
"20.12.2025 08:00";0,023;0,092;"VALID";
"20.12.2025 08:15";0,027;0,108;"VALID";
"20.12.2025 08:30";0,03;0,12;"VALID";
"20.12.2025 08:45";0,031;0,124;"VALID";
"20.12.2025 09:00";0,025;0,1;"VALID";
"20.12.2025 09:15";0,025;0,1;"VALID";
"20.12.2025 09:30";0,03;0,12;"VALID";
"20.12.2025 09:45";0,03;0,12;"VALID";
"20.12.2025 10:00";0,026;0,104;"VALID";
"20.12.2025 10:15";0,023;0,092;"VALID";
"20.12.2025 10:30";0,036;0,144;"VALID";
"20.12.2025 10:45";0,108;0,432;"VALID";
"20.12.2025 11:00";0,033;0,132;"VALID";
"20.12.2025 11:15";0,032;0,128;"VALID";
"20.12.2025 11:30";0,023;0,092;"VALID";
"20.12.2025 11:45";0,035;0,14;"VALID";
"20.12.2025 12:00";0,21;0,84;"VALID";
"20.12.2025 12:15";0,457;1,828;"VALID";
"20.12.2025 12:30";0,028;0,112;"VALID";
"20.12.2025 12:45";0,032;0,128;"VALID";
"20.12.2025 13:00";0,036;0,144;"VALID";
"20.12.2025 13:15";0,039;0,156;"VALID";
"20.12.2025 13:30";0,029;0,116;"VALID";
"20.12.2025 13:45";0,232;0,928;"VALID";
"20.12.2025 14:00";0,031;0,124;"VALID";
"20.12.2025 14:15";0,031;0,124;"VALID";
"20.12.2025 14:30";0,088;0,352;"VALID";
"20.12.2025 14:45";0,291;1,164;"VALID";
"20.12.2025 15:00";0,324;1,296;"VALID";
"20.12.2025 15:15";0,166;0,664;"VALID";
"20.12.2025 15:30";0,125;0,5;"VALID";
"20.12.2025 15:45";0,114;0,456;"VALID";
"20.12.2025 16:00";0,132;0,528;"VALID";
"20.12.2025 16:15";0,37;1,48;"VALID";
"20.12.2025 16:30";0,223;0,892;"VALID";
"20.12.2025 16:45";0,565;2,26;"VALID";
"20.12.2025 17:00";0,346;1,384;"VALID";
"20.12.2025 17:15";0,369;1,476;"VALID";
"20.12.2025 17:30";0,118;0,472;"VALID";
"20.12.2025 17:45";0,297;1,188;"VALID";
"20.12.2025 18:00";0,212;0,848;"VALID";
"20.12.2025 18:15";0,299;1,196;"VALID";
"20.12.2025 18:30";0,517;2,068;"VALID";
"20.12.2025 18:45";0,477;1,908;"VALID";
"20.12.2025 19:00";0,516;2,064;"VALID";
"20.12.2025 19:15";0,325;1,3;"VALID";
"20.12.2025 19:30";0,121;0,484;"VALID";
"20.12.2025 19:45";0,239;0,956;"VALID";
"20.12.2025 20:00";0,083;0,332;"VALID";
"20.12.2025 20:15";0,084;0,336;"VALID";
"20.12.2025 20:30";0,085;0,34;"VALID";
"20.12.2025 20:45";0,085;0,34;"VALID";
"20.12.2025 21:00";0,086;0,344;"VALID";
"20.12.2025 21:15";0,085;0,34;"VALID";
"20.12.2025 21:30";0,135;0,54;"VALID";
"20.12.2025 21:45";0,091;0,364;"VALID";
"20.12.2025 22:00";0,204;0,816;"VALID";
"20.12.2025 22:15";0,545;2,18;"VALID";
"20.12.2025 22:30";0,242;0,968;"VALID";
"20.12.2025 22:45";0,144;0,576;"VALID";
"20.12.2025 23:00";0,29;1,16;"VALID";
"20.12.2025 23:15";0,139;0,556;"VALID";
"20.12.2025 23:30";0,143;0,572;"VALID";
"20.12.2025 23:45";0,274;1,096;"VALID";
"21.12.2025 00:00";0,201;0,804;"VALID";
"21.12.2025 00:15";0,058;0,232;"VALID";
"21.12.2025 00:30";0,037;0,148;"VALID";
"21.12.2025 00:45";0,032;0,128;"VALID";
"21.12.2025 01:00";0,034;0,136;"VALID";
"21.12.2025 01:15";0,039;0,156;"VALID";
"21.12.2025 01:30";0,04;0,16;"VALID";
"21.12.2025 01:45";0,042;0,168;"VALID";
"21.12.2025 02:00";0,038;0,152;"VALID";
"21.12.2025 02:15";0,036;0,144;"VALID";
"21.12.2025 02:30";0,029;0,116;"VALID";
"21.12.2025 02:45";0,034;0,136;"VALID";
"21.12.2025 03:00";0,037;0,148;"VALID";
"21.12.2025 03:15";0,036;0,144;"VALID";
"21.12.2025 03:30";0,036;0,144;"VALID";
"21.12.2025 03:45";0,03;0,12;"VALID";
"21.12.2025 04:00";0,034;0,136;"VALID";
"21.12.2025 04:15";0,035;0,14;"VALID";
"21.12.2025 04:30";0,036;0,144;"VALID";
"21.12.2025 04:45";0,027;0,108;"VALID";
"21.12.2025 05:00";0,033;0,132;"VALID";
"21.12.2025 05:15";0,034;0,136;"VALID";
"21.12.2025 05:30";0,033;0,132;"VALID";
"21.12.2025 05:45";0,027;0,108;"VALID";
"21.12.2025 06:00";0,027;0,108;"VALID";
"21.12.2025 06:15";0,033;0,132;"VALID";
"21.12.2025 06:30";0,034;0,136;"VALID";
"21.12.2025 06:45";0,032;0,128;"VALID";
"21.12.2025 07:00";0,025;0,1;"VALID";
"21.12.2025 07:15";0,03;0,12;"VALID";
"21.12.2025 07:30";0,034;0,136;"VALID";
"21.12.2025 07:45";0,033;0,132;"VALID";
"21.12.2025 08:00";0,028;0,112;"VALID";
"21.12.2025 08:15";0,026;0,104;"VALID";
"21.12.2025 08:30";0,034;0,136;"VALID";
"21.12.2025 08:45";0,035;0,14;"VALID";
"21.12.2025 09:00";0,033;0,132;"VALID";
"21.12.2025 09:15";0,054;0,216;"VALID";
"21.12.2025 09:30";0,03;0,12;"VALID";
"21.12.2025 09:45";0,034;0,136;"VALID";
"21.12.2025 10:00";0,034;0,136;"VALID";
"21.12.2025 10:15";0,03;0,12;"VALID";
"21.12.2025 10:30";0,027;0,108;"VALID";
"21.12.2025 10:45";0,034;0,136;"VALID";
"21.12.2025 11:00";0,049;0,196;"VALID";
"21.12.2025 11:15";0,033;0,132;"VALID";
"21.12.2025 11:30";0,025;0,1;"VALID";
"21.12.2025 11:45";0,025;0,1;"VALID";
"21.12.2025 12:00";0,031;0,124;"VALID";
"21.12.2025 12:15";0,03;0,12;"VALID";
"21.12.2025 12:30";0,025;0,1;"VALID";
"21.12.2025 12:45";0,022;0,088;"VALID";
"21.12.2025 13:00";0,03;0,12;"VALID";
"21.12.2025 13:15";0,031;0,124;"VALID";
"21.12.2025 13:30";0,029;0,116;"VALID";
"21.12.2025 13:45";0,022;0,088;"VALID";
"21.12.2025 14:00";0,026;0,104;"VALID";
"21.12.2025 14:15";0,031;0,124;"VALID";
"21.12.2025 14:30";0,03;0,12;"VALID";
"21.12.2025 14:45";0,025;0,1;"VALID";
"21.12.2025 15:00";0,022;0,088;"VALID";
"21.12.2025 15:15";0,037;0,148;"VALID";
"21.12.2025 15:30";0,065;0,26;"VALID";
"21.12.2025 15:45";0,075;0,3;"VALID";
"21.12.2025 16:00";0,07;0,28;"VALID";
"21.12.2025 16:15";0,076;0,304;"VALID";
"21.12.2025 16:30";0,092;0,368;"VALID";
"21.12.2025 16:45";0,101;0,404;"VALID";
"21.12.2025 17:00";0,1;0,4;"VALID";
"21.12.2025 17:15";0,102;0,408;"VALID";
"21.12.2025 17:30";0,111;0,444;"VALID";
"21.12.2025 17:45";0,182;0,728;"VALID";
"21.12.2025 18:00";0,154;0,616;"VALID";
"21.12.2025 18:15";0,155;0,62;"VALID";
"21.12.2025 18:30";0,137;0,548;"VALID";
"21.12.2025 18:45";0,138;0,552;"VALID";
"21.12.2025 19:00";0,138;0,552;"VALID";
"21.12.2025 19:15";0,124;0,496;"VALID";
"21.12.2025 19:30";0,129;0,516;"VALID";
"21.12.2025 19:45";0,128;0,512;"VALID";
"21.12.2025 20:00";0,127;0,508;"VALID";
"21.12.2025 20:15";0,324;1,296;"VALID";
"21.12.2025 20:30";0,153;0,612;"VALID";
"21.12.2025 20:45";0,153;0,612;"VALID";
"21.12.2025 21:00";0,127;0,508;"VALID";
"21.12.2025 21:15";0,131;0,524;"VALID";
"21.12.2025 21:30";0,128;0,512;"VALID";
"21.12.2025 21:45";0,128;0,512;"VALID";
"21.12.2025 22:00";0,159;0,636;"VALID";
"21.12.2025 22:15";0,155;0,62;"VALID";
"21.12.2025 22:30";0,082;0,328;"VALID";
"21.12.2025 22:45";0,08;0,32;"VALID";
"21.12.2025 23:00";0,079;0,316;"VALID";
"21.12.2025 23:15";0,076;0,304;"VALID";
"21.12.2025 23:30";0,068;0,272;"VALID";
"21.12.2025 23:45";0,063;0,252;"VALID";
"22.12.2025 00:00";0,035;0,14;"VALID";
"22.12.2025 00:15";0,033;0,132;"VALID";
"22.12.2025 00:30";0,029;0,116;"VALID";
"22.12.2025 00:45";0,025;0,1;"VALID";
"22.12.2025 01:00";0,033;0,132;"VALID";
"22.12.2025 01:15";0,032;0,128;"VALID";
"22.12.2025 01:30";0,03;0,12;"VALID";
"22.12.2025 01:45";0,074;0,296;"VALID";
"22.12.2025 02:00";0,029;0,116;"VALID";
"22.12.2025 02:15";0,036;0,144;"VALID";
"22.12.2025 02:30";0,035;0,14;"VALID";
"22.12.2025 02:45";0,034;0,136;"VALID";
"22.12.2025 03:00";0,031;0,124;"VALID";
"22.12.2025 03:15";0,024;0,096;"VALID";
"22.12.2025 03:30";0,031;0,124;"VALID";
"22.12.2025 03:45";0,031;0,124;"VALID";
"22.12.2025 04:00";0,031;0,124;"VALID";
"22.12.2025 04:15";0,028;0,112;"VALID";
"22.12.2025 04:30";0,025;0,1;"VALID";
"22.12.2025 04:45";0,031;0,124;"VALID";
"22.12.2025 05:00";0,03;0,12;"VALID";
"22.12.2025 05:15";0,024;0,096;"VALID";
"22.12.2025 05:30";0,024;0,096;"VALID";
"22.12.2025 05:45";0,031;0,124;"VALID";
"22.12.2025 06:00";0,03;0,12;"VALID";
"22.12.2025 06:15";0,027;0,108;"VALID";
"22.12.2025 06:30";0,022;0,088;"VALID";
"22.12.2025 06:45";0,03;0,12;"VALID";
"22.12.2025 07:00";0,03;0,12;"VALID";
"22.12.2025 07:15";0,031;0,124;"VALID";
"22.12.2025 07:30";0,023;0,092;"VALID";
"22.12.2025 07:45";0,03;0,12;"VALID";
"22.12.2025 08:00";0,039;0,156;"VALID";
"22.12.2025 08:15";0,039;0,156;"VALID";
"22.12.2025 08:30";0,026;0,104;"VALID";
"22.12.2025 08:45";0,023;0,092;"VALID";
"22.12.2025 09:00";0,031;0,124;"VALID";
"22.12.2025 09:15";0,031;0,124;"VALID";
"22.12.2025 09:30";0,028;0,112;"VALID";
"22.12.2025 09:45";0,023;0,092;"VALID";
"22.12.2025 10:00";0,075;0,3;"VALID";
"22.12.2025 10:15";0,06;0,24;"VALID";
"22.12.2025 10:30";0,075;0,3;"VALID";
"22.12.2025 10:45";0,067;0,268;"VALID";
"22.12.2025 11:00";0,068;0,272;"VALID";
"22.12.2025 11:15";0,074;0,296;"VALID";
"22.12.2025 11:30";0,075;0,3;"VALID";
"22.12.2025 11:45";0,07;0,28;"VALID";
"22.12.2025 12:00";0,065;0,26;"VALID";
"22.12.2025 12:15";0,073;0,292;"VALID";
"22.12.2025 12:30";0,062;0,248;"VALID";
"22.12.2025 12:45";0,071;0,284;"VALID";
"22.12.2025 13:00";0,064;0,256;"VALID";
"22.12.2025 13:15";0,07;0,28;"VALID";
"22.12.2025 13:30";0,074;0,296;"VALID";
"22.12.2025 13:45";0,072;0,288;"VALID";
"22.12.2025 14:00";0,067;0,268;"VALID";
"22.12.2025 14:15";0,067;0,268;"VALID";
"22.12.2025 14:30";0,073;0,292;"VALID";
"22.12.2025 14:45";0,075;0,3;"VALID";
"22.12.2025 15:00";0,07;0,28;"VALID";
"22.12.2025 15:15";0,065;0,26;"VALID";
"22.12.2025 15:30";0,072;0,288;"VALID";
"22.12.2025 15:45";0,074;0,296;"VALID";
"22.12.2025 16:00";0,074;0,296;"VALID";
"22.12.2025 16:15";0,067;0,268;"VALID";
"22.12.2025 16:30";0,073;0,292;"VALID";
"22.12.2025 16:45";0,076;0,304;"VALID";
"22.12.2025 17:00";0,075;0,3;"VALID";
"22.12.2025 17:15";0,071;0,284;"VALID";
"22.12.2025 17:30";0,071;0,284;"VALID";
"22.12.2025 17:45";0,079;0,316;"VALID";
"22.12.2025 18:00";0,076;0,304;"VALID";
"22.12.2025 18:15";0,079;0,316;"VALID";
"22.12.2025 18:30";0,071;0,284;"VALID";
"22.12.2025 18:45";0,078;0,312;"VALID";
"22.12.2025 19:00";0,162;0,648;"VALID";
"22.12.2025 19:15";0,253;1,012;"VALID";
"22.12.2025 19:30";0,146;0,584;"VALID";
"22.12.2025 19:45";0,143;0,572;"VALID";
"22.12.2025 20:00";0,16;0,64;"VALID";
"22.12.2025 20:15";0,108;0,432;"VALID";
"22.12.2025 20:30";0,103;0,412;"VALID";
"22.12.2025 20:45";0,089;0,356;"VALID";
"22.12.2025 21:00";0,09;0,36;"VALID";
"22.12.2025 21:15";0,085;0,34;"VALID";
"22.12.2025 21:30";0,081;0,324;"VALID";
"22.12.2025 21:45";0,091;0,364;"VALID";
"22.12.2025 22:00";0,096;0,384;"VALID";
"22.12.2025 22:15";0,101;0,404;"VALID";
"22.12.2025 22:30";0,105;0,42;"VALID";
"22.12.2025 22:45";0,137;0,548;"VALID";
